transaction_id,customer_id,merchant_id,amount,currency,payment_method,payment_network,payment_channel,timestamp,hour,day_of_week,is_weekend,customer_age_days,customer_previous_transactions,customer_successful_transactions,customer_historical_success_rate,customer_lifetime_value,customer_average_transaction,customer_transaction_frequency_30d,amount_vs_customer_average,is_subscription,subscription_age_days,is_first_transaction,consecutive_failure_streak,customer_past_recovery_rate_pre_current,previous_failures_24h,previous_failures_7d,previous_successes_30d,transactions_24h,transactions_7d,device_changed,location_changed,ip_risk_score,velocity_score,payment_status,failure_reason,failure_category,recovery_success_probability,recovery_attempted,recovery_action,recovery_attempt_count,customer_contacted_today,recovered,recovered_amount
txn_0018499,cust_01498,merch_012,3886.62,INR,upi,upi,web,2026-03-25 05:54:55,5,2,0,118,0,0,1.0,0.0,4162.56,0,0.9337,1,96,1,1,0.0,0,0,0,0,0,0,0,0.125,0.1667,success,none,none,,0,none,0,0,0,0.0
txn_0018500,cust_03613,merch_018,2956.98,INR,wallet,other,web,2026-03-25 05:55:08,5,2,0,288,0,0,1.0,0.0,2219.9,0,1.332,1,519,1,1,0.0,0,0,0,0,0,0,0,0.27,0.1693,success,none,none,,0,none,0,0,0,0.0
txn_0018501,cust_01170,merch_021,2902.91,INR,card,mastercard,web,2026-03-25 05:56:20,5,2,0,638,0,0,1.0,0.0,2817.24,0,1.0304,0,0,1,0,0.5,0,0,0,0,0,0,0,0.0635,0.0415,success,none,none,,0,none,0,0,0,0.0
txn_0018502,cust_03085,merch_030,2521.99,INR,card,amex,mobile,2026-03-25 06:06:22,6,2,0,490,0,0,1.0,0.0,2685.93,0,0.939,0,0,1,0,0.5,0,0,0,0,0,1,0,0.0566,0.0561,success,none,none,,0,none,0,0,0,0.0
txn_0018503,cust_02271,merch_013,8357.25,INR,netbanking,icici,mobile,2026-03-25 06:15:34,6,2,0,68,0,0,1.0,0.0,4591.35,0,1.8202,0,0,1,0,0.0,0,0,0,0,0,0,0,0.2836,0.0898,success,none,none,,0,none,0,0,0,0.0
txn_0018504,cust_00218,merch_048,1087.78,INR,card,rupay,mobile,2026-03-25 06:25:11,6,2,0,489,0,0,1.0,0.0,1395.23,0,0.7796,0,0,1,0,1.0,0,0,0,0,0,0,0,0.1534,0.1338,success,none,none,,0,none,0,0,0,0.0
txn_0018505,cust_02519,merch_038,2036.4,INR,upi,upi,web,2026-03-25 06:29:01,6,2,0,936,0,0,1.0,0.0,2707.62,0,0.7521,0,0,1,0,0.0,0,0,0,0,0,1,0,0.2681,0.1765,success,none,none,,0,none,0,0,0,0.0
txn_0018506,cust_01517,merch_015,4287.63,INR,wallet,other,mobile,2026-03-25 06:47:01,6,2,0,395,0,0,1.0,0.0,2928.08,0,1.4643,0,0,1,0,0.0,0,0,0,0,0,0,0,0.0589,0.1237,success,none,none,,0,none,0,0,0,0.0
txn_0018507,cust_01099,merch_044,2437.9,INR,netbanking,icici,mobile,2026-03-25 06:50:49,6,2,0,176,0,0,1.0,0.0,2880.97,0,0.8462,1,724,1,0,1.0,0,0,0,0,0,0,0,0.178,0.0457,success,none,none,,0,none,0,0,0,0.0
txn_0018508,cust_02965,merch_042,2115.47,INR,card,amex,web,2026-03-25 06:58:10,6,2,0,857,0,0,1.0,0.0,1869.02,0,1.1319,1,601,1,0,0.5,0,0,0,0,0,0,0,0.0968,0.1012,success,none,none,,0,none,0,0,0,0.0
txn_0018509,cust_02585,merch_002,2310.51,INR,wallet,other,web,2026-03-25 07:02:11,7,2,0,572,0,0,1.0,0.0,3231.94,0,0.7149,1,291,1,0,0.5,0,0,0,0,0,0,0,0.2284,0.0274,success,none,none,,0,none,0,0,0,0.0
txn_0018510,cust_03197,merch_010,906.54,INR,card,visa,web,2026-03-25 07:24:10,7,2,0,610,0,0,1.0,0.0,1429.84,0,0.634,0,0,1,0,0.5,0,0,0,0,0,0,0,0.0573,0.1355,success,none,none,,0,none,0,0,0,0.0
txn_0018511,cust_00360,merch_023,4921.48,INR,netbanking,other,mobile,2026-03-25 07:28:59,7,2,0,750,0,0,1.0,0.0,5860.26,0,0.8398,0,0,1,0,1.0,0,0,0,0,0,0,0,0.0423,0.1387,success,none,none,,0,none,0,0,0,0.0
txn_0018512,cust_00360,merch_036,4131.72,INR,netbanking,axis,mobile,2026-03-25 07:30:21,7,2,0,750,0,0,1.0,0.0,5860.26,0,0.705,0,0,1,0,1.0,0,0,0,0,0,0,1,0.0721,0.1894,success,none,none,,0,none,0,0,0,0.0
txn_0018513,cust_01952,merch_036,2549.38,INR,upi,upi,mobile,2026-03-25 07:45:56,7,2,0,1023,0,0,1.0,0.0,2812.81,0,0.9063,0,0,1,0,0.5,0,0,0,0,0,0,0,0.1831,0.1662,success,none,none,,0,none,0,0,0,0.0
txn_0018514,cust_03033,merch_028,3733.35,INR,card,visa,api,2026-03-25 07:49:08,7,2,0,381,0,0,1.0,0.0,3746.46,0,0.9965,0,0,1,0,0.5,0,0,0,0,0,0,0,0.3764,0.167,success,none,none,,0,none,0,0,0,0.0
txn_0018515,cust_03652,merch_029,1890.96,INR,netbanking,other,mobile,2026-03-25 07:51:15,7,2,0,242,0,0,1.0,0.0,2338.94,0,0.8085,0,0,1,0,0.0,0,0,0,0,0,0,1,0.3417,0.128,failed,network_timeout,transient,0.6929,1,retry,1,1,1,1890.96
txn_0018516,cust_00488,merch_025,2936.15,INR,card,mastercard,api,2026-03-25 07:51:51,7,2,0,865,0,0,1.0,0.0,2244.84,0,1.308,0,0,1,1,0.5,0,0,0,0,0,0,0,0.0803,0.1067,success,none,none,,0,none,0,0,0,0.0
txn_0018517,cust_02699,merch_024,897.78,INR,card,visa,mobile,2026-03-25 07:57:32,7,2,0,708,0,0,1.0,0.0,520.44,0,1.725,1,664,1,0,0.5,0,0,0,0,0,0,0,0.0469,0.1893,success,none,none,,0,none,0,0,0,0.0
txn_0018518,cust_03613,merch_044,2116.51,INR,wallet,other,mobile,2026-03-25 08:06:46,8,2,0,288,0,0,1.0,0.0,2219.9,0,0.9534,0,0,1,0,0.0,0,0,0,0,0,0,0,0.0459,0.0588,failed,insufficient_funds,customer_action_required,0.8368,0,no_action,0,0,1,2116.51
txn_0018519,cust_00975,merch_034,3993.59,INR,upi,upi,web,2026-03-25 08:31:35,8,2,0,481,0,0,1.0,0.0,3960.74,0,1.0083,0,0,1,0,0.5,0,0,0,0,0,0,0,0.0614,0.1369,success,none,none,,0,none,0,0,0,0.0
txn_0018520,cust_02111,merch_002,8879.08,INR,netbanking,icici,web,2026-03-25 08:33:12,8,2,0,969,0,0,1.0,0.0,5453.83,0,1.628,0,0,1,2,0.6667,0,0,0,0,0,0,0,0.2237,0.0898,success,none,none,,0,none,0,0,0,0.0
txn_0018521,cust_02994,merch_011,6632.62,INR,upi,upi,web,2026-03-25 08:46:19,8,2,0,638,0,0,1.0,0.0,4771.9,0,1.3899,1,230,1,0,0.5,0,0,0,0,0,0,1,0.2808,0.0727,success,none,none,,0,none,0,0,0,0.0
txn_0018522,cust_02837,merch_028,2415.28,INR,card,visa,mobile,2026-03-25 08:50:58,8,2,0,938,0,0,1.0,0.0,2360.59,0,1.0232,0,0,1,0,0.5,0,0,0,0,0,0,0,0.1226,0.1496,success,none,none,,0,none,0,0,0,0.0
txn_0018523,cust_00417,merch_001,2274.44,INR,netbanking,icici,mobile,2026-03-25 08:51:43,8,2,0,1084,0,0,1.0,0.0,1349.42,0,1.6855,1,550,1,0,0.5,0,0,0,0,0,0,0,0.1208,0.1503,success,none,none,,0,none,0,0,0,0.0
txn_0018524,cust_03223,merch_003,4580.83,INR,upi,upi,web,2026-03-25 08:52:56,8,2,0,493,0,0,1.0,0.0,2895.77,0,1.5819,0,0,1,1,0.5,0,0,0,0,0,0,0,0.0168,0.1185,success,none,none,,0,none,0,0,0,0.0
txn_0018525,cust_01997,merch_037,1056.07,INR,upi,upi,web,2026-03-25 09:00:21,9,2,0,237,0,0,1.0,0.0,1133.41,0,0.9318,1,52,1,0,0.5,0,0,0,0,0,0,0,0.2025,0.1112,success,none,none,,0,none,0,0,0,0.0
txn_0018526,cust_02077,merch_038,982.11,INR,netbanking,hdfc,mobile,2026-03-25 09:01:15,9,2,0,576,0,0,1.0,0.0,1135.29,0,0.8651,0,0,1,1,0.6667,0,0,0,0,0,0,0,0.0768,0.124,success,none,none,,0,none,0,0,0,0.0
txn_0018527,cust_02413,merch_035,6543.45,INR,card,amex,web,2026-03-25 09:10:15,9,2,0,364,0,0,1.0,0.0,4859.82,0,1.3464,1,458,1,0,0.5,0,0,0,0,0,0,0,0.3407,0.0913,success,none,none,,0,none,0,0,0,0.0
txn_0018528,cust_03312,merch_032,5654.0,INR,upi,upi,mobile,2026-03-25 09:10:48,9,2,0,296,0,0,1.0,0.0,5385.73,0,1.0498,0,0,1,0,1.0,0,0,0,0,0,0,0,0.2394,0.1668,success,none,none,,0,none,0,0,0,0.0
txn_0018529,cust_01395,merch_024,3681.1,INR,card,amex,web,2026-03-25 09:19:49,9,2,0,874,0,0,1.0,0.0,2752.12,0,1.3376,0,0,1,0,0.0,0,0,0,0,0,0,0,0.0909,0.1016,success,none,none,,0,none,0,0,0,0.0
txn_0018530,cust_01789,merch_036,2797.85,INR,upi,upi,web,2026-03-25 09:24:45,9,2,0,294,0,0,1.0,0.0,2127.86,0,1.3149,0,0,1,0,0.5,0,0,0,0,0,0,0,0.1608,0.184,success,none,none,,0,none,0,0,0,0.0
txn_0018531,cust_03944,merch_042,1609.97,INR,card,amex,mobile,2026-03-25 09:25:11,9,2,0,912,0,0,1.0,0.0,1943.32,0,0.8285,0,0,1,0,0.0,0,0,0,0,0,1,0,0.0991,0.0888,success,none,none,,0,none,0,0,0,0.0
txn_0018532,cust_00312,merch_049,2265.04,INR,card,amex,mobile,2026-03-25 09:25:46,9,2,0,599,0,0,1.0,0.0,2053.78,0,1.1029,1,226,1,0,0.3333,0,0,0,0,0,0,0,0.1338,0.0321,failed,network_timeout,transient,0.6943,1,retry,1,0,1,2265.04
txn_0018533,cust_02537,merch_016,535.49,INR,card,amex,api,2026-03-25 09:26:11,9,2,0,913,0,0,1.0,0.0,868.08,0,0.6169,1,483,1,0,1.0,0,0,0,0,0,0,0,0.025,0.1341,success,none,none,,0,none,0,0,0,0.0
txn_0018534,cust_02163,merch_040,3650.86,INR,card,amex,web,2026-03-25 09:36:29,9,2,0,69,0,0,1.0,0.0,3007.67,0,1.2138,0,0,1,0,0.5,0,0,0,0,0,0,0,0.4217,0.0171,failed,invalid_card,payment_method_problem,0.1271,1,payment_link,3,1,0,0.0
txn_0018535,cust_02909,merch_036,1853.84,INR,upi,upi,mobile,2026-03-25 09:48:44,9,2,0,941,0,0,1.0,0.0,1107.53,0,1.6739,0,0,1,1,0.3333,0,0,0,0,0,0,0,0.074,0.1547,success,none,none,,0,none,0,0,0,0.0
txn_0018536,cust_01144,merch_022,961.6,INR,upi,upi,web,2026-03-25 09:49:18,9,2,0,83,0,0,1.0,0.0,981.09,0,0.9801,1,387,1,0,0.5,0,0,0,0,0,0,0,0.2151,0.0444,success,none,none,,0,none,0,0,0,0.0
txn_0018537,cust_01519,merch_007,1445.39,INR,upi,upi,mobile,2026-03-25 10:08:38,10,2,0,722,0,0,1.0,0.0,1325.8,0,1.0902,0,0,1,0,0.0,0,0,0,0,0,0,0,0.3168,0.0166,success,none,none,,0,none,0,0,0,0.0
txn_0018538,cust_02509,merch_034,4867.5,INR,upi,upi,mobile,2026-03-25 10:10:10,10,2,0,144,0,0,1.0,0.0,5905.55,0,0.8242,1,451,1,0,0.5,0,0,0,0,0,1,0,0.1298,0.0964,success,none,none,,0,none,0,0,0,0.0
txn_0018539,cust_00097,merch_009,1118.03,INR,card,visa,web,2026-03-25 10:11:16,10,2,0,835,0,0,1.0,0.0,1106.35,0,1.0106,1,360,1,0,1.0,0,0,0,0,0,1,0,0.2631,0.1896,success,none,none,,0,none,0,0,0,0.0
txn_0018540,cust_03045,merch_017,5747.72,INR,card,mastercard,api,2026-03-25 10:11:59,10,2,0,93,0,0,1.0,0.0,4486.58,0,1.2811,0,0,1,0,0.5,0,0,0,0,0,0,0,0.096,0.1795,success,none,none,,0,none,0,0,0,0.0
txn_0018541,cust_02311,merch_014,1238.73,INR,card,rupay,web,2026-03-25 10:12:35,10,2,0,447,0,0,1.0,0.0,859.58,0,1.4411,0,0,1,1,1.0,0,0,0,0,0,1,0,0.1628,0.033,failed,limit_exceeded,customer_action_required,0.5776,0,no_action,0,0,1,1238.73
txn_0018542,cust_03325,merch_022,2032.64,INR,upi,upi,web,2026-03-25 10:27:17,10,2,0,554,0,0,1.0,0.0,2362.08,0,0.8605,0,0,1,0,0.5,0,0,0,0,0,0,0,0.24,0.0301,success,none,none,,0,none,0,0,0,0.0
txn_0018543,cust_03369,merch_005,5332.77,INR,wallet,other,web,2026-03-25 10:27:33,10,2,0,564,0,0,1.0,0.0,4910.61,0,1.086,0,0,1,0,0.5,0,0,0,0,0,0,0,0.0525,0.0374,success,none,none,,0,none,0,0,0,0.0
txn_0018544,cust_02486,merch_028,2408.87,INR,card,rupay,api,2026-03-25 10:36:37,10,2,0,970,0,0,1.0,0.0,1854.35,0,1.299,0,0,1,0,0.5,0,0,0,0,0,0,0,0.0804,0.1731,failed,insufficient_funds,customer_action_required,0.6002,1,payment_link,2,0,0,0.0
txn_0018545,cust_02045,merch_037,4331.35,INR,card,mastercard,web,2026-03-25 10:51:43,10,2,0,253,0,0,1.0,0.0,5134.17,0,0.8436,0,0,1,0,0.5,0,0,0,0,0,0,0,0.0837,0.0854,failed,invalid_card,payment_method_problem,0.2712,1,payment_link,1,1,1,4084.98
txn_0018546,cust_01486,merch_008,6241.37,INR,wallet,other,web,2026-03-25 11:01:14,11,2,0,996,0,0,1.0,0.0,5039.35,0,1.2385,1,489,1,0,0.0,0,0,0,0,0,0,0,0.1392,0.1607,failed,technical_error,technical,0.8853,0,no_action,0,0,1,6241.37
txn_0018547,cust_00444,merch_041,3297.83,INR,wallet,other,web,2026-03-25 11:01:44,11,2,0,776,0,0,1.0,0.0,2719.25,0,1.2128,0,0,1,0,0.0,0,0,0,0,0,1,0,0.2282,0.0253,failed,customer_cancelled,customer_action_required,0.6115,1,payment_link,1,1,1,3297.83
txn_0018548,cust_01114,merch_034,1189.3,INR,netbanking,axis,web,2026-03-25 11:02:44,11,2,0,920,0,0,1.0,0.0,942.02,0,1.2625,0,0,1,0,1.0,0,0,0,0,0,0,0,0.0407,0.1759,success,none,none,,0,none,0,0,0,0.0
txn_0018549,cust_00900,merch_028,829.02,INR,upi,upi,mobile,2026-03-25 11:10:12,11,2,0,651,0,0,1.0,0.0,1299.21,0,0.6381,0,0,1,0,0.5,0,0,0,0,0,0,0,0.2669,0.0589,success,none,none,,0,none,0,0,0,0.0
txn_0018550,cust_03709,merch_010,1352.14,INR,netbanking,other,mobile,2026-03-25 11:18:52,11,2,0,914,0,0,1.0,0.0,1542.11,0,0.8768,1,389,1,0,1.0,0,0,0,0,0,0,0,0.0138,0.0431,success,none,none,,0,none,0,0,0,0.0
txn_0018551,cust_03217,merch_026,11218.7,INR,card,visa,mobile,2026-03-25 11:24:18,11,2,0,241,0,0,1.0,0.0,10558.71,0,1.0625,0,0,1,0,0.5,0,0,0,0,0,0,0,0.1625,0.1661,success,none,none,,0,none,0,0,0,0.0
txn_0018552,cust_01500,merch_018,2347.45,INR,upi,upi,api,2026-03-25 11:24:37,11,2,0,45,0,0,1.0,0.0,2403.7,0,0.9766,0,0,1,0,0.0,0,0,0,0,0,0,0,0.1013,0.0628,success,none,none,,0,none,0,0,0,0.0
txn_0018553,cust_00429,merch_010,6367.6,INR,upi,upi,web,2026-03-25 11:32:06,11,2,0,269,0,0,1.0,0.0,3921.31,0,1.6238,0,0,1,0,1.0,0,0,0,0,0,0,0,0.0402,0.1473,success,none,none,,0,none,0,0,0,0.0
txn_0018554,cust_01252,merch_049,1274.33,INR,upi,upi,api,2026-03-25 11:44:54,11,2,0,274,0,0,1.0,0.0,1592.3,0,0.8003,1,301,1,2,0.5,0,0,0,0,0,0,0,0.0706,0.1213,success,none,none,,0,none,0,0,0,0.0
txn_0018555,cust_02356,merch_010,1001.65,INR,upi,upi,mobile,2026-03-25 11:45:49,11,2,0,610,0,0,1.0,0.0,719.28,0,1.3926,1,707,1,1,0.5,0,0,0,0,0,0,0,0.1133,0.0308,failed,network_timeout,transient,0.7108,1,retry,1,1,1,1001.65
txn_0018556,cust_01478,merch_005,5628.42,INR,upi,upi,web,2026-03-25 11:47:08,11,2,0,851,0,0,1.0,0.0,4998.96,0,1.1259,0,0,1,0,0.5,0,0,0,0,0,1,0,0.1617,0.1308,success,none,none,,0,none,0,0,0,0.0
txn_0018557,cust_01328,merch_015,1420.07,INR,card,visa,mobile,2026-03-25 12:02:17,12,2,0,896,0,0,1.0,0.0,1572.19,0,0.9032,0,0,1,0,0.5,0,0,0,0,0,0,1,0.304,0.0984,failed,technical_error,technical,0.6058,1,retry,2,1,1,1420.07
txn_0018558,cust_03057,merch_017,4045.73,INR,upi,upi,mobile,2026-03-25 12:07:49,12,2,0,732,0,0,1.0,0.0,3836.38,0,1.0546,1,595,1,0,0.5,0,0,0,0,0,0,0,0.3028,0.0101,success,none,none,,0,none,0,0,0,0.0
txn_0018559,cust_00142,merch_030,1923.02,INR,card,visa,web,2026-03-25 12:09:05,12,2,0,640,0,0,1.0,0.0,1912.06,0,1.0057,1,182,1,1,0.6667,0,0,0,0,0,0,1,0.1365,0.05,failed,limit_exceeded,customer_action_required,0.6254,1,reminder,1,0,1,1923.02
txn_0018560,cust_03709,merch_042,1852.03,INR,upi,upi,web,2026-03-25 12:10:25,12,2,0,914,0,0,1.0,0.0,1542.11,0,1.201,1,67,1,0,1.0,0,0,0,0,0,0,0,0.0714,0.1028,success,none,none,,0,none,0,0,0,0.0
txn_0018561,cust_02494,merch_015,6889.12,INR,card,rupay,mobile,2026-03-25 12:12:47,12,2,0,305,0,0,1.0,0.0,4895.17,0,1.4073,1,142,1,0,0.5,0,0,0,0,0,0,1,0.1283,0.0157,success,none,none,,0,none,0,0,0,0.0
txn_0018562,cust_00028,merch_027,3845.5,INR,netbanking,hdfc,mobile,2026-03-25 12:15:23,12,2,0,1043,0,0,1.0,0.0,1644.33,0,2.3386,1,433,1,0,0.5,0,0,0,0,0,0,0,0.0221,0.0747,success,none,none,,0,none,0,0,0,0.0
txn_0018563,cust_01437,merch_033,4353.07,INR,card,rupay,web,2026-03-25 12:24:59,12,2,0,96,0,0,1.0,0.0,2863.31,0,1.5203,0,0,1,1,0.3333,0,0,0,0,0,0,0,0.2721,0.1259,success,none,none,,0,none,0,0,0,0.0
txn_0018564,cust_01350,merch_035,1194.02,INR,upi,upi,mobile,2026-03-25 12:26:38,12,2,0,155,0,0,1.0,0.0,1479.13,0,0.8072,0,0,1,1,0.0,0,0,0,0,0,1,0,0.0013,0.1372,success,none,none,,0,none,0,0,0,0.0
txn_0018565,cust_01542,merch_010,1785.96,INR,card,amex,web,2026-03-25 12:31:17,12,2,0,713,0,0,1.0,0.0,1778.29,0,1.0043,1,245,1,0,0.5,0,0,0,0,0,0,0,0.1771,0.0495,success,none,none,,0,none,0,0,0,0.0
txn_0018566,cust_01338,merch_035,948.32,INR,upi,upi,web,2026-03-25 12:36:10,12,2,0,599,0,0,1.0,0.0,1346.81,0,0.7041,0,0,1,0,0.5,0,0,0,0,0,0,1,0.3614,0.1153,success,none,none,,0,none,0,0,0,0.0
txn_0018567,cust_02812,merch_028,1997.34,INR,upi,upi,mobile,2026-03-25 12:36:15,12,2,0,245,0,0,1.0,0.0,1034.14,0,1.9314,0,0,1,0,0.0,0,0,0,0,0,0,0,0.1109,0.0811,success,none,none,,0,none,0,0,0,0.0
txn_0018568,cust_01655,merch_023,2114.83,INR,card,amex,mobile,2026-03-25 12:56:27,12,2,0,872,0,0,1.0,0.0,2890.46,0,0.7317,1,493,1,0,0.5,0,0,0,0,0,0,0,0.1582,0.1814,success,none,none,,0,none,0,0,0,0.0
txn_0018569,cust_00876,merch_022,1872.75,INR,upi,upi,mobile,2026-03-25 12:58:50,12,2,0,948,0,0,1.0,0.0,1818.76,0,1.0297,0,0,1,0,0.0,0,0,0,0,0,0,1,0.1165,0.0145,success,none,none,,0,none,0,0,0,0.0
txn_0018570,cust_00320,merch_004,2027.28,INR,upi,upi,mobile,2026-03-25 12:59:43,12,2,0,883,0,0,1.0,0.0,1761.87,0,1.1506,1,508,1,0,0.6667,0,0,0,0,0,0,1,0.2198,0.01,success,none,none,,0,none,0,0,0,0.0
txn_0018571,cust_01257,merch_016,4841.14,INR,upi,upi,mobile,2026-03-25 13:08:36,13,2,0,716,0,0,1.0,0.0,3028.39,0,1.5986,1,300,1,0,0.5,0,0,0,0,0,1,0,0.1306,0.0997,failed,authentication_failed,customer_action_required,0.671,1,payment_link,1,0,0,0.0
txn_0018572,cust_02580,merch_013,2708.64,INR,netbanking,hdfc,web,2026-03-25 13:36:59,13,2,0,874,0,0,1.0,0.0,2265.09,0,1.1958,0,0,1,0,0.5,0,0,0,0,0,0,0,0.2516,0.1257,success,none,none,,0,none,0,0,0,0.0
txn_0018573,cust_02296,merch_015,1086.87,INR,card,amex,mobile,2026-03-25 13:37:14,13,2,0,731,0,0,1.0,0.0,1357.9,0,0.8004,0,0,1,0,0.5,0,0,0,0,0,0,0,0.1381,0.1147,success,none,none,,0,none,0,0,0,0.0
txn_0018574,cust_01616,merch_030,2991.2,INR,upi,upi,mobile,2026-03-25 13:47:01,13,2,0,514,0,0,1.0,0.0,2610.21,0,1.146,0,0,1,0,0.3333,0,0,0,0,0,0,0,0.1037,0.1739,success,none,none,,0,none,0,0,0,0.0
txn_0018575,cust_00622,merch_002,4823.98,INR,card,mastercard,web,2026-03-25 14:00:22,14,2,0,991,0,0,1.0,0.0,3920.76,0,1.2304,0,0,1,1,1.0,0,0,0,0,0,0,0,0.1113,0.1908,failed,card_expired,payment_method_problem,0.2509,1,payment_link,1,1,0,0.0
txn_0018576,cust_03128,merch_042,1665.45,INR,upi,upi,web,2026-03-25 14:05:15,14,2,0,13,0,0,1.0,0.0,2172.4,0,0.7666,1,505,1,1,0.5,0,0,0,0,0,0,0,0.0076,0.0702,success,none,none,,0,none,0,0,0,0.0
txn_0018577,cust_00870,merch_002,2299.25,INR,upi,upi,mobile,2026-03-25 14:14:17,14,2,0,744,0,0,1.0,0.0,2104.44,0,1.0926,0,0,1,0,0.5,0,0,0,0,0,0,0,0.3203,0.0003,success,none,none,,0,none,0,0,0,0.0
txn_0018578,cust_00719,merch_029,4544.87,INR,card,rupay,mobile,2026-03-25 14:15:35,14,2,0,272,0,0,1.0,0.0,6097.41,0,0.7454,0,0,1,0,1.0,0,0,0,0,0,0,0,0.0946,0.1818,success,none,none,,0,none,0,0,0,0.0
txn_0018579,cust_02607,merch_023,1380.73,INR,card,visa,mobile,2026-03-25 14:29:19,14,2,0,402,0,0,1.0,0.0,1001.31,0,1.3789,1,527,1,1,1.0,0,0,0,0,0,0,0,0.2912,0.157,success,none,none,,0,none,0,0,0,0.0
txn_0018580,cust_00873,merch_018,1770.19,INR,card,rupay,api,2026-03-25 14:30:40,14,2,0,892,0,0,1.0,0.0,2886.68,0,0.6132,0,0,1,1,0.5,0,0,0,0,0,0,0,0.1516,0.1624,success,none,none,,0,none,0,0,0,0.0
txn_0018581,cust_01235,merch_002,736.52,INR,card,mastercard,mobile,2026-03-25 14:41:34,14,2,0,974,0,0,1.0,0.0,585.54,0,1.2578,0,0,1,0,0.5,0,0,0,0,0,1,0,0.2664,0.0527,success,none,none,,0,none,0,0,0,0.0
txn_0018582,cust_03132,merch_044,1901.61,INR,netbanking,sbi,web,2026-03-25 14:45:22,14,2,0,1092,0,0,1.0,0.0,1349.72,0,1.4089,0,0,1,0,0.5,0,0,0,0,0,0,0,0.0322,0.03,success,none,none,,0,none,0,0,0,0.0
txn_0018583,cust_00072,merch_012,1852.75,INR,card,visa,web,2026-03-25 14:49:00,14,2,0,1035,0,0,1.0,0.0,2055.25,0,0.9015,0,0,1,0,0.5,0,0,0,0,0,0,0,0.0588,0.0685,success,none,none,,0,none,0,0,0,0.0
txn_0018584,cust_01511,merch_006,632.33,INR,card,rupay,mobile,2026-03-25 14:51:27,14,2,0,514,0,0,1.0,0.0,486.41,0,1.3,0,0,1,0,0.5,0,0,0,0,0,0,0,0.3643,0.177,failed,network_timeout,transient,0.8033,1,retry,2,0,1,632.33
txn_0018585,cust_00447,merch_042,2565.5,INR,card,amex,web,2026-03-25 14:56:34,14,2,0,815,0,0,1.0,0.0,2722.24,0,0.9424,1,357,1,0,0.5,0,0,0,0,0,0,0,0.0683,0.0521,success,none,none,,0,none,0,0,0,0.0
txn_0018586,cust_00839,merch_010,1659.42,INR,upi,upi,api,2026-03-25 14:59:28,14,2,0,148,0,0,1.0,0.0,1750.93,0,0.9477,0,0,1,0,1.0,0,0,0,0,0,0,0,0.1774,0.0545,success,none,none,,0,none,0,0,0,0.0
txn_0018587,cust_00124,merch_013,2306.69,INR,card,mastercard,web,2026-03-25 15:02:44,15,2,0,19,0,0,1.0,0.0,2472.57,0,0.9329,1,509,1,0,0.5,0,0,0,0,0,0,0,0.0469,0.1717,success,none,none,,0,none,0,0,0,0.0
txn_0018588,cust_01382,merch_008,3685.46,INR,upi,upi,web,2026-03-25 15:09:47,15,2,0,1033,0,0,1.0,0.0,4437.91,0,0.8304,0,0,1,0,0.5,0,0,0,0,0,0,0,0.2863,0.1236,success,none,none,,0,none,0,0,0,0.0
txn_0018589,cust_01622,merch_046,298.17,INR,upi,upi,mobile,2026-03-25 15:22:24,15,2,0,508,0,0,1.0,0.0,416.86,0,0.7153,0,0,1,0,1.0,0,0,0,0,0,0,0,0.3648,0.1049,success,none,none,,0,none,0,0,0,0.0
txn_0018590,cust_03418,merch_040,1422.24,INR,card,visa,mobile,2026-03-25 15:25:10,15,2,0,150,0,0,1.0,0.0,1592.28,0,0.8932,1,83,1,0,1.0,0,0,0,0,0,0,1,0.291,0.1345,success,none,none,,0,none,0,0,0,0.0
txn_0018591,cust_00988,merch_017,1191.15,INR,card,amex,mobile,2026-03-25 15:27:07,15,2,0,56,0,0,1.0,0.0,1323.07,0,0.9003,0,0,1,0,0.0,0,0,0,0,0,1,0,0.2162,0.1342,success,none,none,,0,none,0,0,0,0.0
txn_0018592,cust_00811,merch_029,3143.4,INR,card,rupay,web,2026-03-25 15:33:31,15,2,0,35,0,0,1.0,0.0,3397.82,0,0.9251,0,0,1,0,0.0,0,0,0,0,0,0,0,0.0576,0.1195,success,none,none,,0,none,0,0,0,0.0
txn_0018593,cust_02950,merch_022,517.0,INR,card,mastercard,web,2026-03-25 15:35:05,15,2,0,887,0,0,1.0,0.0,1003.89,0,0.515,0,0,1,0,0.5,0,0,0,0,0,0,0,0.0937,0.0468,success,none,none,,0,none,0,0,0,0.0
txn_0018594,cust_01380,merch_016,986.6,INR,card,amex,api,2026-03-25 15:52:38,15,2,0,309,0,0,1.0,0.0,1040.85,0,0.9479,1,234,1,0,1.0,0,0,0,0,0,0,0,0.017,0.0747,success,none,none,,0,none,0,0,0,0.0
txn_0018595,cust_00197,merch_030,3075.9,INR,upi,upi,mobile,2026-03-25 15:56:01,15,2,0,335,0,0,1.0,0.0,1648.47,0,1.8659,1,487,1,0,1.0,0,0,0,0,0,0,1,0.1282,0.1945,success,none,none,,0,none,0,0,0,0.0
txn_0018596,cust_03061,merch_022,2003.64,INR,upi,upi,web,2026-03-25 16:00:19,16,2,0,216,0,0,1.0,0.0,2890.74,0,0.6931,0,0,1,0,0.5,0,0,0,0,0,0,0,0.2664,0.1311,success,none,none,,0,none,0,0,0,0.0
